material_id	avg_cost	ctr	cvr	ecpm	deep_convert_rate	pay_rate	first_day_roi	valid_play_rate	finish_play_rate	label_ids	v_resolution_id	duration	r_frame_rate	display_type	path
155625	40.397142857	0.0070	0.0000	0.0000	0.0000		0.000000000	0.0260	0.0224	195,257,247,665,244,241,205,231,228,221,213,317,307,300,265,270,337,336	4	29	25	vertical	video/20210809/8fec9ef694c532feda1accc25bc711bf.mp4
155626	3.207142857	0.0107	0.0256	0.0003	0.0000	0.1471	1.900519673	0.2483	0.6362	195,257,247,665,244,241,205,231,228,221,213,317,307,300,265,270,337,336	2	29	25	horizontal	video/20210809/80781aa7bd6c0a01b4edac87cd09f3f9.mp4
155627	116.146477777	0.0062	0.0173	0.0001	0.0000	0.1177	0.151245798	0.0725	0.0306	195,257,247,665,244,241,205,231,228,221,213,317,307,300,265,270,337,336	4	29	25	vertical	video/20210809/e149a7cc4c371134680fc606fb7f8ac5.mp4
155628	56.921250000	0.0073	0.0000	0.0000	0.0000			0.0054	0.0061	352,356,358,360,362,364,366,368,370,372,468,420,422,424,475	4	22	25	vertical	video/20210809/e1b5d74612a52097fe950c0451d1c4e7.mp4
155629	31.053461538	0.0093	0.0013	0.0000	0.0000	0.1111	0.044588117			352,356,358,360,362,364,366,368,370,372,468,420,422,424,475	4	20	25	vertical	video/20210809/15deb2a9a5d73644ae67b11fdc0441e1.mp4
155630	28.030000000	0.0101	0.0000	0.0000	0.0000					697,356,358,360,362,364,387,368,370,372,472,420,455,424,475	4	25	25	vertical	video/20210809/d2fdc884f4c0d3ae22234b0c83640a23.mp4
155633	77.799090909	0.0070	0.0051	0.0000	0.0000		0.000000000	0.0104	0.0254	352,356,358,360,362,364,366,368,370,372,468,420,424,453,475	4	21	25	vertical	video/20210809/da3cc715aec0083537d5a825ef1bf092.mp4
155634	63.457415730	0.0058	0.0010	0.0000	0.0000	0.0714	0.082157193	0.0212	0.0124	352,356,358,360,362,364,366,368,370,372,468,420,424,453,475	2	21	25	horizontal	video/20210809/27d94e7a75c5b29ad403ad05cbab6ef7.mp4
155636	105.207500000	0.0065	0.0392	0.0003	0.0000		0.000000000			195,199,201,704,205,207,209,211,213,319,261,300,292,268,337	2	31	60	horizontal	video/20210809/d0fc3189d8cd799304ad5754515de27b.mp4
155652	21.175000000	0.0083	0.0769	0.0006	0.0000	0.1111	0.094451004	0.0778	0.0433	195,199,201,244,665,242,205,209,216,217,219,214,317,305,300,265,270,328,330,337,211,207	4	37	30	vertical	video/20210809/62944b645266ff909686022f089199e7.mp4
155654	28.795833333	0.0086	0.0370	0.0003	0.0000	0.0227	0.008681812	0.0285	0.0211	195,199,201,244,665,242,205,207,209,211,216,218,219,317,305,300,265,328,330,329,337,267	4	47	30	vertical	video/20210809/796b89ff6990116235c2441a956d36bb.mp4
155655	41.302300000	0.0071	0.1111	0.0008	0.0000	0.1967	0.237274922	0.0729	0.0262	195,199,201,244,665,242,205,207,209,211,216,219,217,214,317,305,300,265,270,328,330,337	4	52	30	vertical	video/20210809/2e51f5fede8b3f4ea5e26fc1c3ae58a1.mp4
155656	14.388500000	0.0027	0.0000	0.0000	0.0000	0.1034	3.961497029	0.0547	0.0203	195,199,201,242,244,665,205,207,209,211,216,218,219,214,315,305,300,265,270,328,330,337	4	45	24	vertical	video/20210809/c0c479f861517c9bad56048023dc312a.mp4
155660	44.545233695	0.0060	0.0117	0.0001	0.0000	0.0888	0.125910118	0.1271	0.0891	195,199,201,244,665,242,245,205,207,211,216,217,214,219,315,305,300,265,328,330,337,270,209	4	36	24	vertical	video/20210809/349df18b0bdfdd055930394f66dc290d.mp4
155667	86.337528089	0.0154	0.0392	0.0006	0.0012	0.0087	0.003904196	0.0000	0.0455	352,356,358,360,397,364,366,368,370,372,468,420,453,438,475	4	25	25	vertical	video/20210809/e132a693f4aefbc370664bca5e285627.mp4
155669	71.055000000	0.0007	0.0000	0.0000	0.0000					352,356,358,360,362,364,385,368,370,372,468,420,452,438,486	12	26	25	vertical	video/20210809/95de93499ac841c73ac96fc371230876.mp4
155670	132.381250000	0.0082	0.0173	0.0001	0.0000		0.000000000	0.0102	0.0446	352,356,358,360,362,364,383,368,370,372,471,420,456,432,477	4	29	25	vertical	video/20210809/a3f09295f34c4d7efc5ad8aabb107b32.mp4
155671	146.440000000	0.0062	0.0556	0.0003	0.0000		0.000000000			352,356,358,360,362,364,383,368,370,372,471,420,456,432,477	12	29	25	vertical	video/20210809/dc14bd0da43661c8521c952e0bf2c20e.mp4
155673	200.921666666	0.0080	0.0000	0.0000	0.0000		0.000000000	0.0107	0.0148	352,356,358,360,397,364,366,368,370,372,468,420,453,438,475	2	25	25	horizontal	video/20210809/c9d8f133357910b59ea60b6f8a518910.mp4
155675	9.973333333	0.0183	0.0000	0.0000	0.0000					697,356,358,360,362,364,366,368,370,372,472,420,455,424,486	4	17	25	vertical	video/20210809/be6f55061a90aabb80ffe5750b94b5f8.mp4
155676	59.542500000	0.0183	0.0000	0.0000	0.0000					352,356,358,360,362,364,385,368,370,372,468,420,452,438,486	4	26	25	vertical	video/20210809/41c569ac4b773ab858c6767ac85f2d29.mp4
155681	77.657500000	0.0210	0.0071	0.0001	0.0000		0.000000000	0.0190	0.0322	352,356,358,360,396,364,366,368,370,372,468,420,449,440,475	4	18	25	vertical	video/20210809/ed35b9ad25aae485917c9507be6ace1e.mp4
155682	25.867142857	0.0058	0.0000	0.0000	0.0000					352,356,358,360,396,364,366,368,370,372,468,420,449,440,475	2	18	25	horizontal	video/20210809/cd1223ca8015b63009899ad2b2e3f07e.mp4
155683	46.699047619	0.0132	0.0147	0.0002	0.0000	0.0070	0.000000000	0.0114	0.0182	352,356,358,401,394,364,366,368,370,372,468,459,453,440,425,475	4	28	25	vertical	video/20210809/5e2e6443346b398e9d4ff1d5d0abaa04.mp4
155684	78.823125000	0.0055	0.0088	0.0000	0.0000		0.000000000	0.0006	0.0215	352,356,358,401,394,364,366,368,370,372,468,459,453,440,425,475	2	28	25	horizontal	video/20210809/82f0c9e530712b8ce7671ecc56365027.mp4
155686	46.198879310	0.0059	0.0225	0.0001	0.0000	0.0000	0.000000000	0.0413	0.1134	352,356,358,362,360,364,366,370,381,372,468,420,452,438,475	4	32	50	vertical	video/20210810/6ff2df275473668e7846f1f038fa8d48.mp4
155688	58.674285714	0.0123	0.0000	0.0000	0.0000		0.000000000	0.0440	0.0515	195,199,201,203,205,207,209,211,213,315,261,300,265,270,328	4	25	30	vertical	video/20210810/4524f1fb67aa9d6f2080c558ecdd7c93.mp4
155691	38.162325581	0.0096	0.0204	0.0002	0.0000	0.1293	0.090190008	0.0591	0.0614	195,199,201,203,205,207,209,211,214,315,261,300,265,270,328	4	25	30	vertical	video/20210810/6d98e7ba7f578d8df382e735df7f6262.mp4
155705	83.070000000	0.0072	0.0022	0.0000	0.0000		0.000000000	0.0041	0.0249	352,356,358,360,362,364,366,368,370,372,468,420,452,438,475	4	24	25	vertical	video/20210810/cc1462f4af0c0952d88577b1842ea1f7.mp4
155707	277.405384615	0.0034	0.1951	0.0007	0.0000	0.2273	0.185787531			352,356,358,360,362,364,384,368,370,372,468,420,456,438,475	6	25	25	horizontal	video/20210810/523ee0f36e76f68dd47cfeebe2981db4.mp4
155708	423.260000000	0.0143	0.0138	0.0002	0.0000		0.000000000			352,356,358,360,362,364,384,368,370,372,468,420,456,438,475	8	25	25	horizontal	video/20210810/9723f1ca900019a1cbbf7d955793d99f.mp4
155709	112.480000000	0.0125	0.0051	0.0001	0.0000		0.000000000	0.0031	0.0213	352,356,358,360,362,364,384,368,370,372,468,420,456,438,475	4	25	25	vertical	video/20210810/4b127de14b9914f6401cfdf33590c97e.mp4
155710	50.995882352	0.0081	0.0000	0.0000	0.0000	0.0000	0.000000000	0.0405	0.0240	352,356,358,360,362,364,384,368,370,372,468,420,456,438,475	2	25	30	horizontal	video/20210810/0ab589ebb3954e918429b4cc97dddcb5.mp4
155716	38.904000000	0.0122	0.0201	0.0002	0.0000		0.000000000	0.0182	0.0667	697,356,358,360,362,364,384,368,370,372,468,420,455,431,475	4	29	25	vertical	video/20210810/e7084d04c243a781a2578f680971422f.mp4
155721	114.721538461	0.0063	0.0042	0.0000	0.0000		0.000000000	0.0173	0.0158	697,356,358,360,362,364,384,368,370,372,468,420,455,431,475	4	24	25	vertical	video/20210810/24a82e13465c07883ff818a1c290920a.mp4
155724	126.830000000	0.0049	0.0000	0.0000	0.0000			0.0252	0.0192	697,356,358,360,362,364,384,368,370,372,468,420,455,431,475	2	24	25	horizontal	video/20210810/68103bd2602c01ba0bcf80e65a84e0b9.mp4
155728	48.830000000	0.0046	0.0000	0.0000	0.0000			0.0341	0.0181	697,356,358,360,362,364,384,368,370,372,468,420,455,431,475	2	29	25	horizontal	video/20210810/b8abbc088cefdeb310e29241b28b692d.mp4
155729	194.082500000	0.0103	0.0000	0.0000	0.0000		0.000000000	0.0534	0.0363	697,356,358,360,362,364,384,368,370,372,468,420,455,431,475	4	29	25	vertical	video/20210810/d9abb47c52884fa9af5b293aeb47253b.mp4
155730	45.155714285	0.0134	0.0000	0.0000	0.0000		0.000000000	0.0243	0.0202		4	27	25	vertical	video/20210810/31aca88ce6581ac361c18ff5da747c24.mp4
155731	42.680000000	0.0053	0.0000	0.0000	0.0000			0.0766	0.0474		2	27	25	horizontal	video/20210810/93ad67c578d7e7e7163e9be25d621474.mp4
155734	79.596190476	0.0055	0.0067	0.0000	0.0000	0.0000	0.000000000	0.0201	0.0139		4	29	25	vertical	video/20210810/93c301bf81236a02d20b92109d735342.mp4
155736	7.786666666	0.0057	0.0000	0.0000							2	29	25	horizontal	video/20210810/02f285e077feb5adb3fc7207e17a4fe7.mp4
155739	54.052727272	0.0134	0.0038	0.0001	0.0000		0.000000000	0.0023	0.0257	697,356,358,360,362,364,384,368,370,372,471,420,455,424,475	4	27	25	vertical	video/20210810/faa92aa410444745562e5c4a11da955b.mp4
155740	61.593333333	0.0052	0.0000	0.0000	0.0000		0.000000000	0.0414	0.0148	697,356,358,360,362,364,366,368,370,372,471,420,456,425,475	4	33	25	vertical	video/20210810/7c7411b3ff355c0963051115a46042fe.mp4
155742	27.010416666	0.0038	0.0000	0.0000	0.0000	0.0272	0.172001543	0.0177	0.0121	697,356,358,360,362,364,366,368,370,418,420,372,456,424,475	4	19	25	vertical	video/20210810/4fbb04e065588a633fa8c362233b6f84.mp4
155747	131.390769230	0.0072	0.0043	0.0000	0.0000		0.000000000	0.0244	0.0303	697,356,358,360,362,364,387,368,370,372,420,471,424,455,488	4	26	25	vertical	video/20210810/4d24bdfe19bea4c3ef5661cf8fc8785a.mp4
155758	69.741304347	0.0176	0.0136	0.0002	0.0014	0.0667	0.003740532	0.0048	0.0650	352,356,358,360,362,364,366,368,370,372,468,420,452,425,475	4	25	25	vertical	video/20210810/50a67064978b98fe19a448c2af4e5117.mp4
155762	37.588750000	0.0081	0.0000	0.0000	0.0000		0.000000000	0.0011	0.0984	697,356,358,360,362,364,366,368,370,372,471,420,455,424,486,483	4	21	25	vertical	video/20210810/6ad642e6f2ce2b46f23dc898696a36b2.mp4
155765	43.757500000	0.0143	0.0089	0.0001	0.0000		0.000000000	0.0045	0.0067	352,356,358,360,397,364,366,368,370,377,468,471,461,458,455,453,424,475	4	28	25	vertical	video/20210810/6a8673f33499eb560eceab22e3722651.mp4
155769	49.058045977	0.0065	0.0163	0.0001		0.0220	0.007028971			352,356,358,360,397,364,366,368,370,377,468,471,461,458,455,453,424,475	2	28	25	horizontal	video/20210810/431ac31740942d3da167383f67c82ada.mp4
155773	89.225000000	0.0080	0.0000	0.0000	0.0000		0.000000000	0.0328	0.0275	352,356,358,360,362,364,366,368,370,372,468,420,456,438,475	4	32	25	vertical	video/20210810/8279fd385ca7979e40dd0d30c2b77373.mp4
155779	14.635000000	0.0184	0.0000	0.0000	0.0000					352,356,358,360,362,364,366,380,370,372,468,420,452,438,475	2	29	25	horizontal	video/20210810/e15d8f2ccc729d964d88a6b557273978.mp4
155817	64.025555555	0.0048	0.0000	0.0000	0.0000		0.000000000	0.1704	0.0697	352,356,358,360,362,364,366,368,370,372,472,420,452,429,475	4	23	25	vertical	video/20210810/6c5ae01d17cac44df29794c1e9823997.mp4
155833	132.020974025	0.0039	0.0088	0.0000	0.0000	0.0863	0.145392089	0.1368	0.0603	698,199,201,241,242,243,665,205,231,233,221,219,220,317,305,300,265,270,337,209	4	28	24	vertical	video/20210810/1d9bf8aa13bd9ef56b575d7878bbb0a7.mp4
155835	24.469341463	0.0000				0.0557	0.116621796	0.1538		698,199,201,243,242,241,665,205,231,233,209,221,219,220,317,305,300,265,270,330	4	45	25	vertical	video/20210810/3b5b1cd6919be379ca646506ef80fe26.mp4
155855	21.217101449	0.0083	0.0439	0.0004	0.0000	0.0447	0.136613888	0.0703	0.0313	195,257,247,241,245,244,665,205,231,209,221,213,315,307,300,265,270,337	4	29	25	vertical	video/20210810/99c2249c62d6573ad320d492d1e09002.mp4
155857	101.751056338	0.0070	0.0409	0.0003	0.0063	0.0962	0.154893364	0.0383	0.4353	195,257,247,241,245,244,665,205,231,209,221,213,315,307,300,265,270,337	2	34	25	horizontal	video/20210810/b78bc97d7e86b83b81ee95fac44d8d36.mp4
155859	65.233333333	0.0067	0.0980	0.0007	0.0000		0.000000000			195,257,247,241,245,244,665,205,231,209,221,213,315,307,300,265,270,337	2	34	25	horizontal	video/20210810/b3fd340e8d52bba4f7232fdd6ba63ce4.mp4
155860	118.980000000	0.0083	0.0000	0.0000	0.0000		0.000000000	0.0494	0.0228	195,257,247,241,245,244,665,205,231,209,221,213,315,307,300,265,270,337	4	34	25	vertical	video/20210810/a1f0ce58992b5129d4c368c396367ea3.mp4
155861	41.460526315	0.0060	0.0185	0.0001	0.0000	0.0986	0.152332593	0.0269	0.0191	195,257,247,241,245,244,665,205,231,209,221,213,315,307,300,265,270,337	4	34	25	vertical	video/20210810/908cf6115fa9e0cae474527f464ebdb0.mp4
155862	27.632037037	0.0136	0.0232	0.0003	0.0000	0.0738	0.064337558	0.0364	0.0219	195,257,247,241,245,244,665,205,231,209,221,213,315,307,300,265,270,337	4	34	25	vertical	video/20210810/a35c43ffffc6b62593e0c192bc7eba6e.mp4
155863	136.460528216	0.0039	0.0220	0.0001	0.0009	0.1007	0.163104574	0.0454	0.0124	195,257,247,241,245,244,665,205,231,209,221,213,315,307,300,265,270,337	4	34	25	vertical	video/20210810/725f0d9d873a7e29841e48a4c9c2bd07.mp4
155869	87.623333333	0.0068	0.0769	0.0005	0.0000	0.0645	0.011412485	0.0553	0.0124	195,674,257,201,244,205,207,211,667,220,708,317,306,300,265,270,330,337,209	2	48	30	horizontal	video/20210810/2d188fbde2f021a09130c3f0739c71a8.mp4
155889	620.130000000	0.0172	0.0116	0.0002	0.0000		0.000000000			352,356,358,400,362,364,366,368,370,372,468,459,457,424,475	4	22	25	vertical	video/20210810/ae8dca4aed1aaa5f5a9078aa050e17ce.mp4
155893	204.780000000	0.0136	0.0152	0.0002	0.0000		0.000000000			352,356,358,360,362,364,385,382,370,372,472,420,457,438,475	4	26	25	vertical	video/20210810/9b83d523c1262b3228b3e5608828fc02.mp4
155900	27.046417910	0.0083	0.0294	0.0002	0.0000	0.1425	0.741676830	0.0284	0.0273	698,674,201,244,205,207,209,211,220,667,317,306,311,302,265,270,670,330,337	2	26	24	horizontal	video/20210810/aff9cda7d6ca8113799f4242ea643633.mp4
155901	228.190000000	0.0067	0.0000	0.0000	0.0000		0.000000000	0.0482	0.0368	698,674,201,244,205,207,209,211,220,667,317,306,311,302,265,270,670,330,337	2	29	24	horizontal	video/20210810/68b9e39cae21583e4fd31da5710abe20.mp4
155905	52.604285714	0.0052	0.0400	0.0002	0.0000	0.0270	0.016294164	0.0417	0.0336	698,674,201,244,205,207,209,211,220,667,317,306,311,302,265,270,670,330,337	2	27	30	horizontal	video/20210810/8a65d5e90fab96eff828aaa313b5a56d.mp4
155906	81.781054054	0.0055	0.0218	0.0001	0.0000	0.1219	0.027760345	0.0514	0.0397	698,674,201,244,205,207,209,211,220,667,317,306,311,302,265,270,670,330,337	2	25	30	horizontal	video/20210810/734cf64d576ffdf629367a438b900929.mp4
155907	64.776666666	0.0072	0.0000	0.0000	0.0000		0.000000000	0.0376	0.0362	698,674,201,244,205,207,209,211,220,667,317,306,311,302,265,270,670,330,337	2	24	30	horizontal	video/20210810/637db49aee7f08a728b1d9f1e4823ee3.mp4
155908	104.966666666	0.0079	0.0000	0.0000	0.0000	0.0227	0.009526834	0.0358	0.0236	698,674,201,244,205,207,209,211,220,667,317,306,311,302,265,270,670,330,337	2	32	30	horizontal	video/20210810/71c54ededfe7eda2aa0fde58a8bc7f18.mp4
155909	41.605000000	0.0040	0.0000	0.0000	0.0000		0.000000000	0.0185	0.0144	195,199,201,242,205,231,209,221,213,317,305,300,289,268,330	4	22	24	vertical	video/20210810/1632a33202da33bf5aa77a97f6dc092e.mp4
155914	75.391750000	0.0047	0.0556	0.0003	0.0000	0.0200	0.011053376	0.0959	0.0089	195,199,201,704,205,207,209,211,708,259,306,300,289,270,337	4	41	30	vertical	video/20210810/3bff603202d0d0efc333627552f613b0.mp4
155915	9.779687500	0.0127	0.0690	0.0009	0.0000	0.0343	0.031953986	0.0752	0.0196	195,199,201,704,205,207,209,211,708,259,306,300,289,270,337	4	41	30	vertical	video/20210810/120d1982c0d03d14fe67f9518b0672c8.mp4
155921	5.731818181	0.0081	0.0833	0.0007	0.0000	0.1029	0.000000000	0.0459	0.0465	195,674,201,241,205,231,209,221,708,317,311,300,265,330,670	2	19	25	horizontal	video/20210810/f1840ee226c34579e4411f182b357b45.mp4
155929	278.085000000	0.0052	0.1333	0.0007	0.0000	0.1905	0.032364205	0.0445	0.0158	195,674,201,704,205,231,209,221,708,317,311,265,670,330,300	2	39	25	horizontal	video/20210810/9b58f9b5f5b0535a36e27379abb51b6b.mp4
155933	40.377500000	0.0030	0.3333	0.0010	0.0000	0.2857	0.408643428	0.0616	0.0121	195,674,201,704,231,209,211,221,708,317,311,300,265,670,330,205	2	58	25	horizontal	video/20210810/bd677e25256827359d9dec254827c274.mp4
155937	215.967500000	0.0122	0.0000	0.0000	0.0000	0.0690	0.023151632	0.0488	0.0351	195,199,201,704,205,207,209,221,708,259,306,300,289,270,337	2	37	30	horizontal	video/20210810/72ac50cfbb731a3cb4e38b6c018fbbfa.mp4
155939	31.266000000	0.0193	0.0364	0.0007	0.0000	0.0281	0.009138178	0.0700	0.0322	195,199,201,704,205,207,209,221,708,259,306,300,287,270,337	4	37	30	vertical	video/20210810/3e43f9a35a68f57a844551939442bbcd.mp4
155942	15.226588235	0.0129	0.0000	0.0000	0.0000	0.0824	0.019316057	0.0738	0.0208	195,199,201,704,207,209,221,213,259,306,300,287,270,337,205	4	37	30	vertical	video/20210810/0b43dd16efd88b7a738f7b8ca01d0a8f.mp4
155948	1242.995000000	0.0038	0.0161	0.0001	0.0000			0.1441	0.0777		4	23	25	vertical	video/20210810/e261a26b0b065bdbca85344f83d24e14.mp4
155963	156.887857142	0.0051	0.0121	0.0001	0.0000	0.0213	0.000000000	0.0054	0.0216	352,356,358,360,362,364,366,368,370,372,472,420,457,454,429,477	4	23	25	vertical	video/20210810/1836fd19a4662b5f427969369adbcaee.mp4
155967	15.627272727	0.0052	0.0000	0.0000	0.0000		0.000000000	0.0552	0.0231	351,356,358,360,362,364,366,382,370,372,468,420,452,438,486	4	29	25	vertical	video/20210810/1199f9fdeb694735ee9b83996da7b662.mp4
155973	113.183333333	0.0073	0.0400	0.0003	0.0000	0.2941	0.161979090	0.0682	0.0363	196,257,201,704,205,207,209,211,220,317,307,300,286,270,322	4	31	25	vertical	video/20210810/59c24e18292957d8740dec452c647606.mp4
155979	134.300000000	0.0081	0.0000	0.0000	0.0000		0.000000000	0.0148	0.0113	195,199,247,249,665,244,241,238,231,232,233,209,221,220,216,317,307,300,286,268,330,342,337	4	37	25	vertical	video/20210810/c9a7f83571ffb7dea4c447191f4caafd.mp4
155991	40.271600000	0.0000				0.1250	0.049662790	0.1781		698,199,201,239,241,242,205,207,226,228,221,708,317,305,300,289,267,330,337	4	35	25	vertical	video/20210810/8aa6c81ea664156db757c0b1dc241e65.mp4
156002	5.373214285	0.0046	0.0000	0.0000	0.0000			0.0111	0.0257	356,358,697,360,362,364,387,368,370,372,471,420,455,438,475	4	25	25	vertical	video/20210810/0d4bba65469854801c439565ada3ec35.mp4
156006	37.800000000	0.0068	0.0000	0.0000	0.0000			0.0728	0.0374	356,358,697,360,362,364,387,368,370,372,471,420,455,438,475	2	25	25	horizontal	video/20210810/209e2d91e16e92b4c2b983308ff48744.mp4
156011	36.566333333	0.0097	0.0000	0.0000	0.0000		0.000000000	0.0258	0.0614	352,356,358,360,362,364,384,382,370,372,472,420,456,438,475	4	28	25	vertical	video/20210810/f4911fcd1a37c3592e8482b48eb1e15b.mp4
156012	376.493333333	0.0023	0.0800	0.0002	0.0000	0.2500	0.005312179			352,356,358,360,362,364,384,382,370,372,472,420,456,438,475	12	28	25	vertical	video/20210810/5f5eee8f68470a6b1aab841e7f68fe5e.mp4
156017	55.345517241	0.0080	0.0023	0.0000	0.0000		0.000000000	0.0131	0.0443	352,356,358,360,362,364,384,382,370,372,468,420,456,438,475	4	29	25	vertical	video/20210810/9d7c861d22f221413c95850a21089791.mp4
156018	42.373750000	0.0032	0.1250	0.0004	0.0000	0.1250	0.000000000			352,356,358,360,362,364,384,382,370,372,468,420,456,438,475	12	29	25	vertical	video/20210810/01599c969503b2d201aa0f56fdff2995.mp4
156022	97.471627906	0.0096	0.0094	0.0001	0.0000		0.000000000	0.0228	0.0298	352,356,358,360,362,364,384,382,372,468,420,456,438,475,370	4	29	25	vertical	video/20210810/ac22499b9c69279b09596921d94c28d6.mp4
156023	349.866666666	0.0046	0.0714	0.0003	0.0000		0.000000000			352,356,358,360,362,364,384,382,372,468,420,456,438,475,370	12	29	25	vertical	video/20210810/273ea1e288f13df0acc17324a70f8249.mp4
156028	51.285000000	0.0192	0.0000	0.0000	0.0000		0.000000000	0.1172	0.0897	195,199,201,203,205,233,209,211,215,319,261,300,292,268,329	4	32	60	vertical	video/20210810/9ba465512ed8dfdf4d118c25e0c2896b.mp4
156030	8.081117647	0.0000				0.2174	0.145582658	0.1722		195,199,201,203,205,233,209,211,215,319,261,300,289,270,329	4	31	60	vertical	video/20210810/7ed7a1cb2d467872ec96333896178f60.mp4
156040	167.680000000	0.0155	0.0209	0.0003	0.0000		0.000000000	0.0055	0.0358	352,356,358,360,362,364,366,368,370,372,468,420,453,440,425,475	4	20	25	vertical	video/20210810/0cc20435b092acadd74928a0c5964204.mp4
156041	13.840714285	0.0077	0.0047	0.0000	0.0000	0.0116	0.000000000	0.0003	0.0451	352,356,358,360,362,364,366,368,370,372,468,420,453,440,425,475	2	20	25	horizontal	video/20210810/2d0f2960558828fc9973591ffc3ce8de.mp4
156042	120.419512195	0.0155	0.0308	0.0005	0.0008	0.1435	0.001215264	0.0056	0.0391	352,356,358,360,362,364,366,368,370,372,468,420,453,425,442,475	4	28	25	vertical	video/20210810/70a9f9e7a666f47b62fc5de2656f9996.mp4
156043	158.552727272	0.0092	0.0019	0.0000	0.0000	0.0455	0.004013577	0.0000	0.0091	352,356,358,360,362,364,366,368,370,372,468,420,453,425,442,475	2	28	25	horizontal	video/20210810/cd68bd2d01a2dcf22ffbd308d43f9a74.mp4
156047	29.169677419	0.0063	0.0880	0.0006	0.0147	0.0857	0.123858182	0.0299	0.0236	195,199,201,244,665,242,205,207,209,211,219,220,216,217,317,305,300,265,270,328,330,337	4	44	30	vertical	video/20210810/03622b878be601ba16a880ef3d701283.mp4
